%bloco II-F
G01
394,0,1501

G30
394,0,1522.10

G24
394,0,1407.1

G30
394,0,1522.10

G25
394,0,1517.40

G26
394,0,1503.50

G27
394,0,1522

G08
394,0,1501.40

G06
394,0 ,1467


G03
394,0,1550

G10
394,0,1515.10

G32
394,0,1534.80

G09
394,0,1522.10


G31
-0.80,5.80,912.50 

G07
-0.40,5,822.40

G12
10.20,-5.60,767.80

G29
10.90,-4.50,791

G17
3,1,770.90 

G05
-3.3,-0.3,778

G15
4.50,1.90,622

G16
12.6,-6.90,1468.70

G28
1.40,4.70,999.50

G19
8.60,-0.60,808.20

G02
10.70,10.10,728

G21
-3.4,2.9,1359.10

G11
0.70,-1.20,1117.80

G20
1,3.2,1313.5

G22
-2.2,2,2850.60

G23
15.4,6.8,766.10 

G14
-2.5,-1.7,1305.5

G13
-2.40,-1.60,1348.30 

G18
279,0,2352

R01
-545,0,2306.9

R02
-545,0,2413

R03
-545,0,2517.2

R04
-545,0,2333

R05
-545,0,2333

R06
-545,0,2411

R07
-545,0,2600.10
R08
-545,0,2323.8

R09
-545,0,2083

R10
-545,0,2325.10

R11
-545,0,2400

R12
-545,0,2450

R13
-545,0,2375

R14
-545,0,2450

R15
-545,0,2450

R16
-545,0,2361

R17
-545,0,2394.10

R18
-545,0,2490.20

R19
-545,0,2443.8

R20
-545,0,2408.50

R21
-545,0,2398.90

R22
-545,0,2347

R23
-545,0,2261.90

R24
-545,0,2461

C01
580,0,3500

C02
580,0,3500

C03
580,0,3500

C04
580,0,3500

C05
580,0,3500

C06
580,0,3500

C07
580,0,3500

C08
580,0,3500

C09
580,0,3500

C10
580,0,3500

C11
580,0,2120

C12
580,0,2120

C13
580,0,3500

C14
580,0,2120

C15
580,0,3500

C16
580,0,3500

C17
580,0,3500

C18
580,0,3500

C19
-200,0,1460

C20
-200,0,1460

C21
-200,0,1460

C22
-200,0,1460

C23
-200,0,1460

C24
-200,0,1460

C25
40,-10,1100

C26
40,-10,1100

C27
40,-10,1100

C28
40,-10,1100

C29
40,-10,1100

C30
40,-10,1100

C31
-50,0,900

C32
-200,0,1460

C33
-200,0,1460

C34
40,-10,1100

C35
40,-10,1100

C37
-200,0,1460

C36
-200,0,1460

C38
-70,-310,1990

C39
-70,-310,1990

C40
-70,-310,1990

C45
-200,0,1460

C46
-200,0,1460

C47
-200,0,1460

C48
-200,0,1460

C48
40,-10,1100

C56
-50, -300,1160

C57
-200,10,1500

C58
-200,10,1500

C59
-60,-310,2090

E01
122,-9.38, 636.11

E02
122.69,-9.25,617.15

E03
116,10,610

E04
123,-9.59,604.15

E05
123,-9.59,604.15

E07
120,-9.18,610.92

E08
121.88,-9.83,606.20

E09
120.84,-8.52,596.95

E11
-169.80, 25.85, 791.85

E12
-169.51,27.83,781.42

E13
123.16, -7.69, 576.44

E14
172.49, -12.41, 609.38

E15
120.90, -10.06, 600.83

E18
177.38,-12.78,610.84  

E19
-171.01, 27.94, 792.08

E20
-169.76,26.69,806.57

E21
127.06,-10.96,602.85

E22
122.34,-9.50,653.93

E24
119.33,-9.53,628.78

E25
120.85,-10.35,601

E26
119,-8.46,600.95

E27
121.92,-11.03,635.69

E30
119.58,-8.88,611.48

E31
121.05,-10.28,615.06

E33
122.65,-8.35,608.59

E36
122.51,-9.76,599.06













 






